id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm307997,Offline: Are You Ready for the Next Level?,MOVIE,2016,,88,"['action', 'comedy', 'european']",['DE'],,tt5351044,5,783,16.734,5.4
tm235227,Bill Hicks: Reflections,MOVIE,2015,,34,['documentation'],['US'],,,,,2.465,6.7
tm219699,Phantom,MOVIE,2015,,136,"['thriller', 'action', 'drama', 'crime', 'horror', 'european']",['IN'],,tt3469244,5.9,9281,3.083,5.6
ts285233,Unchained fate,SHOW,2016,TV-14,40,"['scifi', 'drama']",['MY'],1,,,,0.855,
tm234136,MindGamers,MOVIE,2015,,97,"['action', 'scifi', 'thriller', 'european']",['AT'],,tt3625516,3.6,1111,1.593,4.3
tm239764,David Cross: Making America Great Again,MOVIE,2016,,74,['comedy'],['US'],,tt5943936,6.5,1674,2.286,6.7
tm225675,Jeff Dunham: Unhinged in Hollywood,MOVIE,2015,PG,60,['comedy'],['US'],,tt5038776,6.7,722,1.77,6.2
tm244380,Barcelona: A Love Untold,MOVIE,2016,,132,"['romance', 'drama']",['PH'],,tt5755912,6.6,766,3.331,6
tm526163,Dinosaur World,MOVIE,2015,,65,"['animation', 'comedy', 'drama']",['IN'],,tt2797146,,,,
ts54117,Luna Petunia,SHOW,2016,TV-Y,24,"['animation', 'family', 'fantasy']",['CA'],3,tt4588068,6.3,57,1.722,8
tm244079,Sofía Niño de Rivera: Exposed,MOVIE,2016,,80,['comedy'],['MX'],,tt5886430,7.3,304,2.632,7.3
tm263743,The Doll,MOVIE,2016,,106,"['thriller', 'horror']",['ID'],,tt6011480,5.2,764,6.038,5.3
tm246485,U Turn,MOVIE,2016,R,121,"['horror', 'thriller', 'crime', 'drama']",['IN'],,tt5559394,7.5,3310,2.982,6.8
tm267017,I Love You,MOVIE,2016,,98,"['comedy', 'drama', 'romance', 'european']",['SE'],,tt5183654,4.7,1008,2.205,4.5
tm224255,Very Big Shot,MOVIE,2015,R,107,"['action', 'drama', 'thriller', 'crime']","['QA', 'LB']",,tt4971824,6.9,1405,1.669,6.7
ts38812,Fearless,SHOW,2016,,42,"['documentation', 'reality']",['US'],2,tt9556710,7,304,3.34,8
tm234292,The Heirs,MOVIE,2015,,71,['drama'],['MX'],,tt2903370,5.7,223,1.309,5.7
tm238717,Barakah Meets Barakah,MOVIE,2016,,88,"['romance', 'comedy']",['SA'],,tt5435084,6.3,1705,2.115,6.5
ts38813,Bottersnikes & Gumbles,SHOW,2016,TV-Y7,13,"['action', 'family', 'animation', 'comedy']","['GB', 'AU', 'US']",4,tt6015820,5.2,48,1.49,7.3
tm271974,Pettson and Findus: The Best Christmas Ever,MOVIE,2016,,82,"['family', 'animation', 'comedy', 'fantasy', 'european']",['DE'],,tt4764566,5.5,356,2.616,5.4
tm193378,Iliza Shlesinger: Freezing Hot,MOVIE,2015,,71,"['comedy', 'documentation']",['US'],,tt4073952,6.8,2616,3.345,6.7
tm201855,Katti Batti,MOVIE,2015,,138,"['comedy', 'romance', 'drama']",['IN'],,tt4467262,4.6,3157,1.508,5.6
ts21876,My Sunshine,SHOW,2015,TV-PG,45,"['drama', 'romance']",['CN'],1,tt6131630,6.5,195,6.79,6.5
tm232267,Mike Epps: Don't Take It Personal,MOVIE,2015,,60,['comedy'],['US'],,tt5339586,4.4,288,2.565,5.1
tm272012,Ghost Patrol,MOVIE,2016,,50,"['thriller', 'animation', 'family']",['CA'],,tt6111628,5.1,226,2.149,4.3
tm217986,Bangistan,MOVIE,2015,PG-13,135,"['comedy', 'drama']",['IN'],,tt3422462,4.5,1284,4.372,6.4
tm215911,Ludo,MOVIE,2015,,90,"['horror', 'thriller', 'fantasy']",['IN'],,tt3724898,2.8,852,3.316,2.8
tm327551,Born in Syria,MOVIE,2016,,86,"['documentation', 'european']","['ES', 'DK']",,tt5356680,7.7,280,2.143,7.2
tm238486,Theo Von: No Offense,MOVIE,2016,,65,"['comedy', 'documentation']",['US'],,tt5066564,5.6,875,2.294,6.4
tm295349,Ricardo O'Farrill: abrazo navideño,MOVIE,2016,,31,['comedy'],['MX'],,tt6475778,5.7,71,1.235,5.7
tm233648,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",MOVIE,2015,,74,['comedy'],['CA'],,tt5087462,6.5,1062,2.368,5.6
tm286268,#Rucker50,MOVIE,2016,,56,['documentation'],['US'],,tt6475636,5.2,120,1.645,3.7
tm214589,The Breakup Playlist,MOVIE,2015,,117,"['romance', 'drama', 'music']",['PH'],,tt4628812,6.5,305,1.875,6.8
tm811691,Thomas & Friends: Full Steam To The Rescue!,MOVIE,2016,,93,['family'],['GB'],,,,,0.957,10
tm375681,S Storm,MOVIE,2016,PG-13,90,"['thriller', 'drama', 'crime', 'action']","['CN', 'HK']",,tt5998744,5.1,721,2.201,5.7
tm316567,HiGH&LOW: The Red Rain,MOVIE,2016,,110,"['action', 'drama']",['JP'],,tt5923040,6.1,296,2.529,7.8
tm218683,The Massively Mixed-Up Middle School Mystery,MOVIE,2015,,39,"['comedy', 'thriller']",['XX'],,tt3521770,7.3,81,2.528,
tm243070,Those who fear are dead,MOVIE,2016,,110,['drama'],['EG'],,tt5686120,3.6,88,0.763,2
tm247444,Poshter Girl,MOVIE,2016,PG-13,140,['comedy'],['IN'],,tt5323386,6.6,330,1.611,8
tm224275,3000 Nights,MOVIE,2015,,103,['drama'],"['AE', 'FR', 'JO', 'LB', 'QA', 'PS']",,tt3815424,7,720,2.069,5.9
tm66466,Wazir,MOVIE,2016,PG-13,103,"['thriller', 'crime', 'drama', 'action']",['IN'],,tt0315642,7.2,18681,5.319,6.6
tm340927,Motu Patlu: King Of Kings,MOVIE,2016,G,109,"['animation', 'action', 'comedy']",['IN'],,tt6278732,6.5,165,2.208,9
tm219739,The Love Affair,MOVIE,2015,,125,"['romance', 'drama']",['PH'],,tt4202506,6.3,259,1.539,5.7
tm231911,Everyday I Love You,MOVIE,2015,,122,"['romance', 'drama']",['PH'],,tt4944460,7,496,1.504,7.8
tm242002,Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,MOVIE,2016,,74,['comedy'],['US'],,tt5571712,5.9,652,1.921,6.2
ts81027,Spark,SHOW,2016,TV-14,14,['drama'],['KR'],5,tt6409112,7,63,1.4,
tm554110,The CEO,MOVIE,2016,PG-13,105,"['drama', 'thriller']",['NG'],,tt5036924,5.6,121,2.017,
tm211273,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),MOVIE,2015,,78,['comedy'],['US'],,tt4703660,6.8,1506,2.027,6.9
tm860487,Pac’s Scary Halloween,MOVIE,2016,,44,[],['US'],,,,,1.989,7.4
ts83449,Love Storm,SHOW,2016,TV-14,87,['family'],['TW'],1,tt6093070,5.5,326,2.334,9
tm273933,Reggie Watts: Spatial,MOVIE,2016,,61,"['comedy', 'music']",['US'],,tt5861260,6,515,1.945,6.1
ts83450,Close Your Eyes Before It's Dark,SHOW,2016,TV-14,84,"['thriller', 'crime', 'drama']",['TW'],1,tt6506806,7,229,2.265,6.4
ts53017,Best Lover,SHOW,2016,TV-14,45,"['drama', 'romance']",['CN'],1,tt9874364,6.8,82,3.482,9.7
tm549892,Aerials,MOVIE,2016,,90,"['thriller', 'drama', 'scifi']",['AE'],,tt5314138,1.5,388,1.81,
tm528287,Chhota Bheem in African Safari,MOVIE,2015,,62,['animation'],[],,tt6418390,6.5,12,,
tm317850,Meet The in-Laws,MOVIE,2016,,75,['comedy'],['NG'],,tt8332742,6,24,1.512,5
tm494288,Brother Jekwu,MOVIE,2016,,103,"['comedy', 'crime']",['NG'],,tt8857316,,,1.4,
tm452046,Hans Teeuwen: Echte Rancune,MOVIE,2016,,103,['comedy'],['NL'],,,,,0.724,6.3
tm207734,Chris D'Elia: Incorrigible,MOVIE,2015,R,83,"['comedy', 'documentation']",['US'],,tt4624852,6.4,1540,2.593,6.2
ts52950,Miss in Kiss,SHOW,2016,TV-14,27,"['comedy', 'drama']",['TW'],1,tt6954524,7.7,98,2.05,8
tm244842,Ordinary People,MOVIE,2016,,107,['drama'],['PH'],,tt5891626,7.3,516,2.117,6.3
ts83454,"Have You Ever Fallen in Love, Miss Jiang?",SHOW,2016,TV-14,85,['drama'],['TW'],1,,,,1.365,
tm350159,Couple Of Days,MOVIE,2016,,103,['drama'],['NG'],,tt9741588,6.4,21,0.671,4
tm226320,Kara Bela,MOVIE,2015,PG-13,100,"['comedy', 'action', 'drama']",['TR'],,tt4974684,6.7,9056,3.656,6.6
tm279828,Vince & Kath & James,MOVIE,2016,,116,['romance'],['PH'],,tt6271264,6.8,373,1.936,6.4
tm319354,Santa Pac's Merry Berry Day,MOVIE,2016,,44,"['animation', 'comedy', 'action']","['US', 'CA', 'JP']",,,,,1.605,5.5
tm275726,Carlos Ballarta: el amor es de putos,MOVIE,2016,,67,['comedy'],['MX'],,tt6268852,7,235,3.487,6.5
tm311456,Sen Benim HerŞeyimsin,MOVIE,2016,,107,['comedy'],['TR'],,tt5748380,6.2,2707,3.082,6.3
tm350374,Saawan,MOVIE,2016,,90,"['thriller', 'drama']",['PK'],,tt5580778,7.3,253,2.513,7.4
tm296203,A Chaster Marriage,MOVIE,2016,PG-13,93,"['comedy', 'romance', 'family']",['TR'],,tt6379048,5.4,874,1.508,5.1
tm235232,Misunderstanding,MOVIE,2015,,120,"['action', 'comedy', 'romance']",['EG'],,tt4453286,4.3,780,1.441,
tm234773,Eddie: Strongman,MOVIE,2015,,98,['documentation'],['GB'],,tt4334636,7.4,1168,1.814,6.8
tm243849,Extremis,MOVIE,2016,,24,['documentation'],['US'],,,,,4.355,7.1
tm257141,Cedric the Entertainer: Live from the Ville,MOVIE,2016,,60,['comedy'],['US'],,tt5753806,6.2,696,1.519,6
tm234069,Wedding Association 2: Circumcision,MOVIE,2015,PG-13,107,['comedy'],['TR'],,tt5114588,6.3,10439,3.703,6.2
tm278279,One in a Billion,MOVIE,2016,,69,['documentation'],['US'],,tt6045798,6.7,545,1.674,7
tm232947,Brahman Naman,MOVIE,2016,,94,['comedy'],"['IN', 'GB']",,tt5240748,5.5,1901,2.608,5.6
tm290157,XV Beyond the Tryline,MOVIE,2016,,91,"['documentation', 'sport']",['GB'],,tt5254198,6.8,76,1.278,7.5
tm247396,Virunga: Gorillas in Peril,MOVIE,2015,,28,['documentation'],['US'],,tt4677816,6.6,32,1.46,7
tm246810,Santa Banta Pvt Ltd,MOVIE,2016,,112,"['comedy', 'action', 'crime', 'drama']",['IN'],,tt2909396,2.7,283,2.241,3.8
tm239078,Jada,MOVIE,2016,PG-13,16,"['drama', 'sport']",['US'],,tt9769714,5.4,159,0.886,4
tm562821,Grandmother's Farm Part 2,MOVIE,2015,,80,"['horror', 'thriller', 'comedy']",['AE'],,tt4658908,5.4,61,,
tm282988,Dieter Nuhr: Nuhr in Berlin,MOVIE,2016,,68,"['comedy', 'european']",['DE'],,tt6959666,4.7,70,1.004,6.2
tm215265,Ave Maria,MOVIE,2015,,15,['comedy'],"['PS', 'FR', 'DE']",,,,,2.209,5.9
tm211571,Niyazi Gül Dörtnala,MOVIE,2015,PG,106,"['comedy', 'drama', 'action']",['TR'],,tt5016660,4.5,3170,2.395,4.2
tm242906,Sila Samayangalil,MOVIE,2016,,101,['drama'],['IN'],,tt5877882,5.8,32,2.974,7.6
ts253685,Secret of Success,SHOW,2015,TV-14,41,['drama'],['MY'],1,,,,0.846,
tm368725,Love Is a Story,MOVIE,2015,,107,"['romance', 'european', 'comedy']",['RO'],,tt3764686,6,365,1.654,7
tm1223831,Motu Patlu Aur Khazaane Ki Race,MOVIE,2015,,75,"['animation', 'action', 'comedy']",[],,tt20765946,,,,
tm203056,Husband Factor,MOVIE,2015,PG-13,108,"['comedy', 'romance', 'drama', 'fantasy']",['TR'],,tt4899096,6.2,5092,4.497,5.8
tm233463,Husband Factor: Resurrection,MOVIE,2016,PG,108,"['comedy', 'family', 'romance', 'drama', 'fantasy']",['TR'],,tt4994718,5.3,310,2.76,6.1
tm313374,The Tour,MOVIE,2016,,93,"['comedy', 'documentation', 'european']",['CZ'],,,,,0.6,7
tm283909,The Super Parental Guardians,MOVIE,2016,,115,['comedy'],['PH'],,tt6271110,4.4,208,1.339,6.7
tm235005,Oloibiri,MOVIE,2015,,106,"['thriller', 'action', 'drama']","['CA', 'NG']",,tt4452274,5.1,183,1.396,
tm533845,Sam Kinison: The Scream Continues,MOVIE,2016,,29,['documentation'],['US'],,tt6069058,6.1,39,0.632,7
tm267112,Gang of the Caribbean,MOVIE,2016,,90,"['thriller', 'european']",['FR'],,tt2174084,5.1,299,3.637,4.8
tm247767,Kiss of Life,MOVIE,2015,G,102,"['romance', 'comedy', 'drama']",['TR'],,tt5348954,5.9,1248,1.511,4.3
tm198842,Souk Bazaar,MOVIE,2015,PG,97,['comedy'],['TR'],,tt4324242,5.2,1900,1.672,5.1
tm232855,Everything About Her,MOVIE,2016,,126,"['drama', 'comedy']",['PH'],,tt3860092,7.2,332,2.11,8.1
ts91990,The Creative Indians,SHOW,2016,TV-MA,29,['documentation'],['US'],4,tt9583184,8.3,45,0.6,9
tm421214,Saudi Arabia Uncovered,MOVIE,2016,,51,['documentation'],['SA'],,,,,1.781,6.5
tm350044,A Man Returned,MOVIE,2016,,30,['documentation'],[],,,,,1.21,6.5
tm424879,Road To High & Low,MOVIE,2016,,95,"['action', 'drama']",['JP'],,tt5659164,6.6,185,4.102,6
ts53513,Back to 1989,SHOW,2016,TV-14,44,"['scifi', 'drama']",['TW'],1,tt6273088,8,115,0.688,8.4
tm245050,The Arbitration,MOVIE,2016,,100,"['drama', 'comedy']",['NG'],,tt5811182,5,124,1.811,6.9
tm247159,The Last Egg,MOVIE,2016,,95,"['comedy', 'romance', 'drama']",['VN'],,tt5357902,4.8,101,1.02,6
tm244041,Jandino: Whatever it Takes,MOVIE,2016,,94,['comedy'],"['NL', 'GB']",,tt6999080,4.5,30,1.4,5
tm407961,Gbomo Gbomo Express,MOVIE,2015,,96,"['drama', 'crime']",['NG'],,tt4527090,5,50,0.714,5
tm225416,Janoskians: Untold and Untrue,MOVIE,2015,,88,['comedy'],['US'],,tt4841640,3.7,161,1.889,5.1
ts82475,The Dream Job,SHOW,2016,TV-14,44,"['drama', 'family']",['SG'],1,tt7131688,6.1,14,0.6,
tm198786,Crazy Beautiful You,MOVIE,2015,,115,"['drama', 'romance', 'comedy']",['PH'],,tt4377918,7,853,2.393,7
ts249161,Tariqi: My Way,SHOW,2015,TV-14,41,"['drama', 'music']",['US'],1,tt5528490,7.1,148,,
ts107658,Mind Game,SHOW,2015,TV-14,44,"['action', 'crime', 'drama']","['US', 'JP']",1,tt8879588,7.5,12,,
tm232090,Snervous Tyler Oakley,MOVIE,2015,PG-13,82,['documentation'],['US'],,tt5073746,5.4,473,2.707,5.7
tm571645,Sommore: The Reign Continues,MOVIE,2015,R,92,['comedy'],['US'],,tt4172758,7,79,0.956,7
tm350727,Hajwala: The Missing Engine,MOVIE,2016,R,96,"['drama', 'action', 'crime', 'sport', 'thriller']",['AE'],,tt6200274,2,255,1.389,6.2
tm212909,Just the Way You Are,MOVIE,2015,,107,"['comedy', 'drama', 'romance']",['PH'],,tt3837166,6.3,511,2.177,7.6
tm233121,Dedemin Fişi,MOVIE,2016,PG,100,"['comedy', 'family']",['TR'],,tt5191238,5.5,3524,3.847,5.8
tm272666,The Unmarried Wife,MOVIE,2016,,130,"['drama', 'romance']",['PH'],,tt5755796,5.9,189,1.812,6.5
ts56544,Bibik Bibikku,SHOW,2016,TV-PG,40,"['drama', 'comedy']",['MY'],1,,,,1.674,
tm245791,My Stupid Boss,MOVIE,2016,,106,"['comedy', 'drama']",['ID'],,tt5514296,7.1,1536,2.471,6.9
tm271333,The Third Party,MOVIE,2016,,118,"['comedy', 'romance']",['PH'],,tt6088634,6.1,275,2.802,5.6
tm409220,Ojukokoro (Greed),MOVIE,2016,,112,"['thriller', 'comedy', 'crime']",['NG'],,tt6660922,6.6,63,0.954,5.5
tm421382,Lakeeran,MOVIE,2016,,113,['drama'],['IN'],,tt6115284,6.3,34,0.712,
tm1063792,,MOVIE,2015,,11,[],[],,tt4661188,,,,
tm234735,Time Out,MOVIE,2015,,98,"['drama', 'animation', 'family', 'music']",['IN'],,tt4396648,6,414,1.167,7.2
ts77795,Derry Girls,SHOW,2018,TV-MA,27,['comedy'],['GB'],3,tt7120662,8.4,34026,16.567,8.1
ts56683,The Sinner,SHOW,2017,TV-MA,45,"['crime', 'drama', 'thriller']",['US'],4,tt6048596,7.9,118746,51.938,7.5
tm312676,Leave No Trace,MOVIE,2018,PG,109,['drama'],"['CA', 'US']",,tt8324306,7.1,58727,14.795,6.8
ts53864,Ozark,SHOW,2017,TV-MA,60,"['drama', 'crime', 'thriller']",['US'],4,tt5071412,8.5,300454,146.805,8.245
tm239091,Blade Runner 2049,MOVIE,2017,R,164,"['scifi', 'action', 'drama', 'thriller']","['CA', 'HU', 'MX', 'ES', 'GB', 'US']",,tt1856101,8,549712,67.788,7.5
ts55668,Dark,SHOW,2017,TV-MA,56,"['scifi', 'crime', 'drama', 'thriller']",['DE'],3,tt5753856,8.7,363469,164.601,8.4
tm313149,12 Strong,MOVIE,2018,R,131,"['drama', 'action', 'war', 'history']",['US'],,tt1413492,6.5,79980,67.199,6.2
tm244208,It,MOVIE,2017,R,135,"['horror', 'fantasy', 'thriller']",['US'],,tt1396484,7.3,527626,95.827,7.234
ts81064,Legacies,SHOW,2018,TV-14,41,"['drama', 'scifi', 'fantasy', 'horror']",['US'],4,tt8103070,7.2,30634,230.337,8.5
ts81294,Manifest,SHOW,2018,TV-14,42,"['drama', 'thriller', 'scifi']",['US'],4,tt8421350,7.1,53185,145.572,7.7
ts53023,Riverdale,SHOW,2017,TV-14,42,"['crime', 'drama', 'thriller', 'romance']",['US'],6,tt5420376,6.6,141250,341.862,8.531
tm244259,Wind River,MOVIE,2017,R,107,"['thriller', 'crime', 'drama', 'western']","['FR', 'GB', 'US']",,tt5362988,7.7,244463,26.743,7.427
tm310953,Sorry to Bother You,MOVIE,2018,R,111,"['scifi', 'fantasy', 'comedy', 'drama']",['US'],,tt5688932,6.9,77407,10.334,6.8
tm232797,Dunkirk,MOVIE,2017,PG-13,107,"['drama', 'war', 'action', 'thriller', 'history', 'european']","['FR', 'NL', 'GB', 'US']",,tt5013758,7.8,619645,36.684,7.5
ts78801,Cobra Kai,SHOW,2018,TV-14,31,"['action', 'drama', 'sport', 'comedy']",['US'],5,tt7221388,8.5,166830,331.306,8.167
tm366889,Vice,MOVIE,2018,R,132,"['comedy', 'drama', 'documentation']",['US'],,tt6266538,7.2,139439,16.962,7.059
ts42405,Mindhunter,SHOW,2017,TV-MA,53,"['drama', 'crime', 'thriller']",['US'],2,tt5290382,8.6,261429,37.904,8
tm315174,Phantom Thread,MOVIE,2017,R,130,"['drama', 'romance']","['US', 'GB']",,tt5776858,7.4,130006,14.833,7.3
ts56768,Money Heist,SHOW,2017,TV-MA,49,"['thriller', 'action', 'crime', 'drama', 'european']",['ES'],5,tt6468322,8.2,461688,1.4,
ts83970,All American,SHOW,2018,TV-14,42,"['drama', 'sport']",['US'],5,tt7414406,7.6,9704,33.102,8.272
ts79813,You,SHOW,2018,TV-MA,47,"['crime', 'drama', 'thriller', 'romance']",['US'],3,tt7335184,7.7,230119,85.558,8.1
tm315344,Molly's Game,MOVIE,2017,R,140,"['drama', 'crime', 'sport']","['CN', 'CA', 'US']",,tt4209788,7.4,167955,25.929,7.147
tm318206,Den of Thieves,MOVIE,2018,R,140,"['thriller', 'crime', 'drama', 'action']",['US'],,tt1259528,7,110108,47.326,6.7
ts77398,Lost in Space,SHOW,2018,TV-PG,49,"['drama', 'scifi', 'action', 'thriller', 'family']",['US'],3,tt5232792,7.3,98084,55.052,7.654
ts81884,Bodyguard,SHOW,2018,TV-MA,60,"['war', 'drama', 'thriller', 'crime', 'european']",['GB'],2,tt7493974,8.1,118124,19.085,7.9
ts82584,Rise of the Teenage Mutant Ninja Turtles,SHOW,2018,TV-Y7,17,"['action', 'comedy', 'drama', 'scifi', 'family', 'fantasy', 'animation']",['US'],2,tt6601082,4.9,3153,17.577,6.4
ts74816,American Vandal,SHOW,2017,TV-MA,33,"['crime', 'comedy', 'drama']",['US'],2,tt6877772,8.1,30399,17.642,7.6
ts75151,Godless,SHOW,2017,TV-MA,65,"['drama', 'western', 'documentation', 'action', 'crime']",['US'],1,tt5516154,7.6,27,16.273,7.754
ts77955,Somebody Feed Phil,SHOW,2018,TV-14,52,['documentation'],['US'],5,tt7752034,8.2,4850,9.24,7.4
ts58133,Manhunt,SHOW,2017,TV-14,43,"['crime', 'drama', 'thriller']",['US'],2,tt5618256,8.1,58120,18.55,7.7
ts58433,The Haunting of Hill House,SHOW,2018,TV-MA,58,"['thriller', 'drama', 'horror']",['US'],1,tt6763664,8.6,231950,50.336,8.1
tm266714,CHiPS,MOVIE,2017,R,100,"['action', 'comedy', 'crime']",['US'],,tt0493405,6,46783,34.887,6.1
tm425889,The Ballad of Buster Scruggs,MOVIE,2018,R,132,"['western', 'comedy', 'drama', 'romance']",['US'],,tt6412452,7.3,144294,32.555,7.145
ts42477,Babylon Berlin,SHOW,2017,TV-MA,49,"['drama', 'thriller', 'crime', 'history', 'european']",['DE'],4,tt4378376,8.4,23638,33.053,7.9
ts54102,Altered Carbon,SHOW,2018,TV-MA,52,"['scifi', 'thriller', 'action', 'drama']",['US'],2,tt2261227,7.9,164872,52.901,7.8
ts56261,Castlevania,SHOW,2017,TV-MA,26,"['animation', 'drama', 'fantasy', 'horror', 'action']",['US'],4,tt6517102,8.3,62722,50.499,8.3
ts84785,Dirty John,SHOW,2018,TV-MA,44,"['crime', 'drama']",['US'],2,tt15438396,7.2,21280,15.079,7.3
tm244220,Darkest Hour,MOVIE,2017,PG-13,125,"['drama', 'history', 'war', 'thriller', 'family']",['GB'],,tt4555426,7.4,193208,21.927,7.351
ts57465,Dynasty,SHOW,2017,TV-14,42,['drama'],['US'],5,tt6128300,7.2,21637,49.457,8.2
tm367185,Won't You Be My Neighbor?,MOVIE,2018,PG-13,95,['documentation'],['US'],,tt7681968,8.4,25061,8.47,8.1
ts57120,Good Girls,SHOW,2018,TV-14,42,"['drama', 'crime', 'comedy']",['US'],4,tt6474378,7.7,50919,33.403,8.1
ts57850,HAPPY!,SHOW,2017,TV-MA,43,"['scifi', 'action', 'comedy', 'crime', 'fantasy', 'thriller']",['US'],2,tt2452242,8.1,38172,13.215,7.5
ts74823,Wet Hot American Summer: Ten Years Later,SHOW,2017,TV-MA,27,['comedy'],['US'],1,tt5669422,6.9,8639,8.032,6.6
ts53663,Workin' Moms,SHOW,2017,TV-MA,23,"['comedy', 'drama']",['CA'],6,tt6143796,7.7,16488,23.833,7.9
ts75097,Maniac,SHOW,2018,TV-MA,39,"['scifi', 'comedy', 'drama']",['US'],1,tt5580146,7.7,77069,14.064,7.4
ts79229,Wild Wild Country,SHOW,2018,TV-MA,67,"['crime', 'documentation']",['US'],1,tt7768848,8.1,29939,9.646,7.95
tm287684,The Ritual,MOVIE,2017,R,94,"['thriller', 'horror']","['CA', 'GB']",,tt5638642,6.3,95551,24.321,6.2
ts55982,Anne with an E,SHOW,2017,TV-G,46,"['drama', 'family']",['CA'],3,tt5421602,8.7,52756,150.37,8.8
tm244174,Okja,MOVIE,2017,PG-13,122,"['scifi', 'fantasy', 'action', 'drama']","['KR', 'US']",,tt3967856,7.3,116305,25.911,7.415
ts76243,The End of the F***ing World,SHOW,2017,TV-MA,21,"['drama', 'comedy', 'romance', 'thriller', 'crime']",['GB'],2,tt6257970,8.1,182217,50.694,8.2
ts77852,Trolls: The Beat Goes On!,SHOW,2018,TV-G,20,"['comedy', 'animation', 'family', 'fantasy', 'romance']",['US'],8,tt7539608,5.8,806,21.406,8.6
ts56969,Atypical,SHOW,2017,TV-14,31,"['comedy', 'drama']",['US'],4,tt6315640,8.3,81643,37.513,8.3
tm288010,Final Score,MOVIE,2018,R,104,"['action', 'drama', 'thriller']","['GB', 'US']",,tt5254610,5.7,11967,17.411,6.1
ts39015,A Series of Unfortunate Events,SHOW,2017,TV-PG,47,"['drama', 'action', 'comedy', 'family']",['US'],3,tt4834206,7.8,59959,55.144,7.345
ts81208,Charmed,SHOW,2018,TV-14,40,"['drama', 'scifi', 'fantasy']",['US'],4,tt6394324,4.6,16533,92.694,7.427
tm300280,Rumble: The Indians Who Rocked the World,MOVIE,2017,,103,"['music', 'documentation']",['CA'],,tt6333080,7.7,830,1.771,8.2
tm244364,The Nightingale,MOVIE,2018,R,136,"['thriller', 'drama', 'horror']",['AU'],,tt4068576,7.3,29758,25.696,7.2
ts58155,Alias Grace,SHOW,2017,TV-MA,44,"['drama', 'crime', 'history', 'thriller']",['CA'],1,tt1034007,7.7,32177,13.586,7.3
ts269185,Cold Case Files,SHOW,2017,TV-14,42,"['crime', 'documentation']",['US'],2,tt6459472,7.9,1292,2.879,8
ts53198,One Day at a Time,SHOW,2017,TV-PG,28,"['comedy', 'drama']",['US'],4,tt5339440,8.1,16167,17.017,8.1
tm359978,Forgotten,MOVIE,2017,,109,"['thriller', 'horror', 'scifi']",['KR'],,tt4236484,7.4,31208,33.53,8
tm414073,Backtrace,MOVIE,2018,R,92,"['crime', 'action', 'drama', 'thriller']","['CA', 'US']",,tt3588588,3.8,4453,19.984,5.4
ts84328,The Bureau of Magical Things,SHOW,2018,TV-G,24,"['scifi', 'family', 'fantasy', 'drama']",['AU'],2,tt7153034,6.7,2152,20.189,7.5
ts53545,Santa Clarita Diet,SHOW,2017,TV-MA,29,"['comedy', 'horror']",['US'],3,tt5580540,7.8,66326,19.982,7.5
ts58367,Safe,SHOW,2018,TV-MA,45,"['drama', 'thriller', 'crime', 'european']",['GB'],1,tt7902072,7.2,42239,9.531,6.9
ts55798,Stranger,SHOW,2017,TV-MA,64,"['crime', 'drama', 'thriller', 'romance', 'scifi', 'comedy']",['KR'],2,tt6461346,8.5,8066,25.007,8.5
tm412550,Set It Up,MOVIE,2018,R,105,"['romance', 'comedy']",['US'],,tt5304992,6.5,51861,18.364,6.9
tm299741,Crooked House,MOVIE,2017,PG-13,115,"['drama', 'thriller', 'crime']",['GB'],,tt1869347,6.3,24033,10.188,6.4
tm239286,The Cloverfield Paradox,MOVIE,2018,PG-13,102,"['horror', 'thriller', 'scifi', 'drama', 'action']",['US'],,tt2548396,5.5,104068,21.122,5.6
tm272060,What Happened to Monday,MOVIE,2017,R,123,"['scifi', 'thriller', 'drama', 'action', 'crime', 'fantasy']","['FR', 'RO', 'GB', 'BE', 'DE']",,tt1536537,6.8,121772,60.669,7.2
ts241248,Cocomelon,SHOW,2018,TV-PG,6,"['animation', 'comedy', 'family']","['US', 'GB']",4,tt12427840,4.7,570,3.372,7.1
tm266666,Gerald's Game,MOVIE,2017,,104,"['horror', 'thriller', 'drama']",['US'],,tt3748172,6.5,106451,21.014,6.4
tm288499,Roma,MOVIE,2018,R,135,"['drama', 'european']","['US', 'MX']",,tt6155172,7.7,155787,12.745,7.7
tm370212,Adrift,MOVIE,2018,PG-13,96,"['action', 'thriller', 'romance', 'drama', 'european']","['HK', 'IS', 'US']",,tt6306064,6.6,55597,17.991,6.9
tm244191,The Beguiled,MOVIE,2017,R,93,"['drama', 'documentation', 'thriller', 'war']",['US'],,tt5592248,6.8,21,26.24,5.9
ts72247,Disenchantment,SHOW,2018,TV-14,28,"['scifi', 'comedy', 'fantasy', 'animation', 'action']",['US'],4,tt5363918,7.2,59907,49.462,7.561
ts75879,Big Mouth,SHOW,2017,TV-MA,27,"['comedy', 'animation', 'romance']",['US'],6,tt6524350,7.9,76088,61.436,7.9
